,signal,signal,signal,random,random,random,equal weight index,equal weight index,equal weight index,S&P 500 index,S&P 500 index,S&P 500 index
,daily_return,open_positions,equity,daily_return,open_positions,equity,daily_return,open_positions,equity,daily_return,open_positions,equity
date,,,,,,,,,,,,
2013-02-08,0.0,0,1.0,0.0,0,1.0,0.0,1,1.0,0.0,1,1.0
2013-02-11,0.0,0,1.0,0.0,0,1.0,-0.0011374112479023424,1,0.9988625887520977,-0.0006061175200896551,1,0.9993938824799103
2013-02-12,0.0,0,1.0,0.0,0,1.0,0.002904221156695641,1,1.0017635066149833,0.0015952722685066423,1,1.0009881878259457
2013-02-13,0.0,0,1.0,0.0,0,1.0,0.0016173189313626324,1,1.00338367769898,0.0005922628670078645,1,1.0015810359599084
2013-02-14,0.0,0,1.0,0.0,0,1.0,0.00033632252121873485,1,1.0037211382272133,0.0006906717820405195,1,1.002272799718873
2013-02-15,0.0,0,1.0,0.0,0,1.0,7.995136120286794e-05,1,1.0038013870984828,-0.001045081435784967,1,1.0012253430222946
2013-02-19,0.0,0,1.0,0.0,0,1.0,0.006299644794966142,1,1.0101249792818976,0.007336475245841578,1,1.008570807966887
2013-02-20,0.0,0,1.0,0.0,0,1.0,-0.01518741654268696,1,0.9947837904613703,-0.012404137805429483,1,0.9960603566783323
2013-02-21,0.0,0,1.0,0.0,0,1.0,-0.007797265755869254,1,0.9870271968775121,-0.00630305718367008,1,0.9897821312918019
2013-02-22,0.0,0,1.0,0.0,0,1.0,0.010414687649697996,1,0.9973067768347483,0.008772468160708424,1,0.9984649635245973
2013-02-25,0.0,0,1.0,0.0,0,1.0,-0.01888877584144244,1,0.9784688726819654,-0.018309580654150115,1,0.9801834887446007
2013-02-26,0.0,0,1.0,0.0,0,1.0,0.005950731532652576,1,0.984291478256353,0.006109463418104921,1,0.9861718839121163
2013-02-27,0.0,0,1.0,0.0,0,1.0,0.014915145985781697,1,0.9989723293471073,0.012725994195381007,1,0.9987219015824298
2013-02-28,0.0,0,1.0,0.0,0,1.0,0.0006565556780289139,1,0.999628210302134,-0.0008640795840612059,1,0.9978589263771176
2013-03-01,0.0,0,1.0,0.0,0,1.0,0.0025314202638540007,1,1.002158689410013,0.002323855120891505,1,1.0001778059531063
2013-03-04,0.0,0,1.0,0.0,0,1.0,0.005112395222104382,1,1.0072821207055431,0.004610723373682957,1,1.0047893491408533
2013-03-05,0.0,0,1.0,0.0,0,1.0,0.010198113689720234,1,1.0175544982901208,0.009566016567489344,1,1.0144011807015716
2013-03-06,0.0,0,1.0,0.0,0,1.0,0.0012888534377504257,1,1.0188659769033404,0.0010845127957084255,1,1.0155013117620242
2013-03-07,0.0,0,1.0,0.0,0,1.0,0.001551773856417915,1,1.0204470264894927,0.001816491554009314,1,1.0173459613179252
2013-03-08,0.0,0,1.0,0.0,0,1.0,0.006197953216365404,1,1.0267717094194537,0.0044811391573884585,1,1.021904830141798
2013-03-11,0.0,0,1.0,0.0,0,1.0,0.002554164176829632,1,1.029394252937435,0.003249085744110536,1,1.0252250865572492
2013-03-12,0.0,0,1.0,0.0,0,1.0,-0.002200350691467956,1,1.027129224581191,-0.002403253440833697,1,1.0227612108403514
2013-03-13,0.0,0,1.0,0.0,0,1.0,0.004086330466617216,1,1.03132641402475,0.0013140523718702113,1,1.024105172635313
2013-03-14,0.0,0,1.0,0.0,0,1.0,0.005154688778110206,1,1.036642580717692,0.005602989918393142,1,1.0298432235929629
2013-03-15,0.0,1,1.0,0.0,0,1.0,-0.0030394178018361417,1,1.0334917908037173,-0.001618462435066692,1,1.0281764610215698
2013-03-18,-0.009878419452887588,1,0.9901215805471124,0.0,0,1.0,-0.005639635117142716,1,1.027663274207022,-0.005510332075354896,1,1.0225108672892778
2013-03-19,-0.019186492709132752,1,0.9711246200607903,0.0,0,1.0,-0.003383070068628369,1,1.0241866173434235,-0.00242253080222965,1,1.020033803217655
2013-03-20,0.013302034428795073,1,0.9840425531914895,0.0,0,1.0,0.008922511750583562,1,1.0333249344714606,0.006697492299956531,1,1.0268654717604007
2013-03-21,-0.003853757011025009,3,0.9802502923029809,0.0,0,1.0,-0.009110329252045357,1,1.0239110040940773,-0.008282433758053154,1,1.0183605265121132
2013-03-22,0.011032470011002715,3,0.9910648742560901,0.0,0,1.0,0.005633092317141264,1,1.0296787893046762,0.007174256468146956,1,1.0256665061063481
2013-03-25,0.0029208624885102377,3,0.9939596384709848,0.0,0,1.0,-0.003325022354330631,1,1.026255084312458,-0.003340039405416717,1,1.0222407395591369
2013-03-26,-0.00020615981716024892,3,0.9937547239336529,0.0,0,1.0,0.007852050212147743,1,1.0343132907649515,0.007785111368457276,1,1.030198997561979
2013-03-27,-0.00029565586070032235,4,0.9934609145254233,0.0,0,1.0,0.0008688202335047635,1,1.035211923079751,-0.000588349941636479,1,1.0295928800418894
2013-03-28,0.009971675762094834,5,1.0033673846473852,0.0,0,1.0,0.006928664963214315,1,1.0423845596606953,0.004056668968461574,1,1.0337695975285044
2013-04-01,-0.007107763060187122,5,0.9962356870149919,0.0,0,1.0,-0.006768483788850088,1,1.0353291966668843,-0.004473580168074864,1,1.0291449463586422
2013-04-02,0.0005953312551912005,5,0.9968287772570088,0.0,0,1.0,0.0011175092189819047,1,1.0364861865888406,0.005172264076521937,1,1.0344679557942271
2013-04-03,-0.012534985808283957,6,0.9843335426808032,0.0,0,1.0,-0.011830447307807468,1,1.024224091373131,-0.01054612896035656,1,1.0235583233270649
2013-04-04,0.002254802523044197,5,0.986553020436357,0.0,0,1.0,0.005708555835511442,1,1.0300709317868106,0.004048451904085537,1,1.027702149970081
2013-04-05,-0.00257837980962472,6,0.9840093120473395,0.0,0,1.0,-0.003314873184416034,1,1.0266563772769841,-0.0042948955024409985,1,1.0232882766283256
2013-04-08,0.005513707771778065,6,0.9894348518386771,0.0,0,1.0,0.008366609150904036,1,1.0352460099179437,0.00630273795917069,1,1.0297377944926052
2013-04-09,-0.0020081606320750955,5,0.9874479077212116,0.0,0,1.0,0.002380187795121058,1,1.0377100898356981,0.0035443321101382708,1,1.0333875272226483
2013-04-10,0.010492889190365987,6,0.997809089198189,0.0,0,1.0,0.01248359174413416,1,1.0506644389459758,0.01218913253315801,1,1.0459836247500776
2013-04-11,0.00015677870729674526,6,0.9979655244173223,0.0,0,1.0,0.005472489480845777,1,1.0564141890360064,0.0035522507422829364,1,1.0496992208575118
2013-04-12,0.012094423726927761,6,1.0100353423344912,0.0,0,1.0,-0.003720126911498256,1,1.052484194181685,-0.0028367667360272852,1,1.0467214690249493
2013-04-15,-0.03131196504763968,7,0.9784091509984328,0.0,0,1.0,-0.02784481661784055,1,1.0231779648015202,-0.022966291060320887,1,1.0226821591082358
2013-04-16,0.026704944701818674,7,1.0045375132715992,0.0,0,1.0,0.016034474181480185,1,1.0395840854611897,0.014307223333897001,1,1.0373139011581893
2013-04-17,-0.012084524644604397,8,0.992398154936039,0.0,0,1.0,-0.014425683222799246,1,1.0245873747608631,-0.014327681064477793,1,1.0224515984186455
2013-04-18,-0.014633882235674564,8,0.9778755172058043,0.0,0,1.0,-0.0067572464427057,1,1.0176639853675191,-0.006701003816334872,1,1.0156001463556246
2013-04-19,0.008823702547307343,9,0.9865039998979226,0.0,0,1.0,0.011629024815299038,1,1.029498425106994,0.008847902603588809,1,1.0245860775347697
2013-04-22,0.011810350312685304,9,0.9981549577215825,0.0,0,1.0,0.0032476644635597296,1,1.0328418905575047,0.004661629963028435,1,1.0293623186935075
2013-04-23,0.010479231921556142,10,1.008614855017198,0.0,0,1.0,0.012265378356295598,1,1.045510087127424,0.010419218560000054,1,1.0400874696694036
2013-04-24,-0.0010320732011433677,13,1.0075738906550598,0.0,0,1.0,0.0022725161297592056,1,1.047886025664247,6.340338626120712e-06,1,1.040094064176162
2013-04-25,0.009127531084858642,15,1.0167705526623059,0.0,0,1.0,0.006509724550157525,1,1.0547074750512806,0.004034732195317581,1,1.0442905651830523
2013-04-26,-0.008980622317834988,16,1.0076393203449494,0.0,0,1.0,-0.004071594327434536,1,1.050413134078759,-0.001842113059481787,1,1.042366863895035
2013-04-29,0.011915578541270525,16,1.0196459258077921,0.0,0,1.0,0.006705047189301316,1,1.057456203711019,0.0071860116492188375,1,1.0498573243217444
2013-04-30,0.004457146576152801,16,1.0241906371548943,0.0,0,1.0,0.004379732864296715,1,1.0620875793989666,0.0024848997165389797,1,1.052466114489358
2013-05-01,-0.008617752990793232,16,1.0153644152284103,0.0,0,1.0,-0.009892005530015235,1,1.0515814031901916,-0.009307883537263306,1,1.042669882468775
2013-05-02,0.012790482932617279,15,1.0283514164517762,0.0,0,1.0,0.00968291573264568,1,1.0617637773032995,0.00940798348454619,1,1.052479303502875
2013-05-03,0.010172934439497346,17,1.0388127679921044,0.0,0,1.0,0.012610136721691756,1,1.075152763701234,0.01053466681575288,1,1.0635668222957535
2013-05-06,0.0008852997477935717,17,1.0397324286736125,0.0,0,1.0,0.002692714856148415,1,1.0780478435206813,0.001907778592967091,1,1.0655958723115193
2013-05-07,0.004949005411942606,19,1.0448780700900904,0.0,0,1.0,0.005675826684585106,1,1.0841666562381953,0.005230269551777411,1,1.0711692259569698
2013-05-08,0.0018676674646425553,19,1.0468295548661162,0.0,0,1.0,0.0043230546796235725,1,1.0888535679749376,0.004139081011478973,1,1.075602882160209
2013-05-09,-0.0031314403308255467,20,1.0435514705785083,0.0,0,1.0,-0.0037737775396774476,1,1.084744476836116,-0.0036871036250232248,1,1.0716370228743106
2013-05-10,0.011854405718564765,20,1.0559221530989509,0.0,0,1.0,0.006580171056498996,1,1.0918822810462903,0.004321655166596328,1,1.0762682685509313
2013-05-13,0.003588448115652271,20,1.0597112749595143,0.0,0,1.0,-0.0011969010702610472,1,1.0905754059755068,4.288976072808204e-05,1,1.0763144294394487
2013-05-14,0.015093148022708402,20,1.0757056540938112,0.0,0,1.0,0.0122310833302135,1,1.1039143246438747,0.01014215330013224,1,1.087230575381968
2013-05-15,0.0043545527745951825,20,1.0803898711344933,0.0,0,1.0,0.005872553504201017,1,1.1103971205793999,0.0051141359803923425,1,1.0927908203865115
2013-05-16,-0.006869355230724128,20,1.072968289321994,0.0,0,1.0,-0.006606448900451256,1,1.1030613387430839,-0.005009740806326102,1,1.0873162216208427
2013-05-17,0.013095595261288773,20,1.0870194477671522,0.0,0,1.0,0.01097750872438974,1,1.1151702042126732,0.010300096517175561,1,1.0985156836482282
2013-05-20,-0.00043541928132599385,20,1.086546138540418,0.0,0,1.0,-0.0012987969918687448,1,1.11372182450602,-0.0007076181403689041,1,1.097738354022999
2013-05-21,0.00033878448035839506,20,1.0869142435093488,0.0,0,1.0,0.0009211402097712984,1,1.1147477184610723,0.0017223862189816863,1,1.0996290834360158
2013-05-22,-0.012172756107022049,21,1.073683501513861,0.0,0,1.0,-0.012304944343222712,1,1.1010308098286743,-0.00827365723998641,1,1.0905311293085458
2013-05-23,-0.001232060996810144,22,1.0723606579487273,0.0,0,1.0,-0.0025458124246620084,1,1.0982277919130767,-0.0029238324645374236,1,1.0873425989890848
2013-05-24,-0.0005434810134931381,22,1.0717778502915152,0.0,0,1.0,-0.002279030486464162,1,1.0957248972942246,-0.0005513653322223311,1,1.0867430759757537
2013-05-28,0.009223596424980777,21,1.0816634966398375,0.0,0,1.0,0.00670060719701171,1,1.1030669194269793,0.006340981542303226,1,1.0936340937617417
2013-05-29,-0.0077222357245571764,21,1.0733106361441358,0.0,0,1.0,-0.00887599777567627,1,1.0932760999037234,-0.007047982352546889,1,1.0859261799687654
2013-05-30,0.009927871246369872,21,1.0839663259471342,0.0,0,1.0,0.004679187143450392,1,1.0983917433746344,0.0036703444969878873,1,1.0899119031475488
2013-05-31,-0.012100093352484768,21,1.070850232212224,0.0,0,1.0,-0.012977230056685607,1,1.0841376610284978,-0.01430724156258345,1,1.0743182702672818
2013-06-03,0.0025028192853767247,21,1.0735303768251547,0.0,0,1.0,0.001893496846128384,1,1.0861904722704243,0.005935988606007081,1,1.0806954112788136
2013-06-04,-0.00776887383261618,20,1.0651902547721193,0.0,0,1.0,-0.006667030892304804,1,1.0789488068368702,-0.005510807450241018,1,1.074739906954897
2013-06-05,-0.014499970537909107,20,1.0497450274606557,0.0,0,1.0,-0.013839379677777042,1,1.0640168246461703,-0.013779733067158628,1,1.0599302779204356
2013-06-06,0.008364393297193951,21,1.0585255077321103,0.0,0,1.0,0.01002394145165808,1,1.0746824670000026,0.008490294484575056,1,1.0689293981130976
2013-06-07,0.011402767178155198,22,1.070595627648918,0.0,0,1.0,0.012966066984155589,1,1.0886168718538223,0.01283154104805928,1,1.0826454095624631
2013-06-10,0.0012214563080234346,22,1.071903313431652,0.0,0,1.0,-0.0005412821335030182,1,1.0880276229908579,-0.0003468132740243046,1,1.0822699337633654
2013-06-11,-0.012042341823132312,22,1.0589950873299598,0.0,0,1.0,-0.010886864280949093,1,1.0761824139254328,-0.010153367340685282,1,1.0712812495640869
2013-06-12,-0.01273873005919293,22,1.0455048347784521,0.0,0,1.0,-0.008782941780648978,1,1.0667303664385674,-0.008369555298870512,1,1.062315101905217
2013-06-13,0.015500500769146764,22,1.0617106832740821,0.0,0,1.0,0.01692340278004245,1,1.0847830740875095,0.014784290864184202,1,1.0780206773611993
2013-06-14,-0.0031651123259719316,22,1.0583502497038353,0.0,0,1.0,-0.004411912279129737,1,1.0799971063227507,-0.005885016187315295,1,1.071676508224668
2013-06-17,0.012561181187522863,22,1.0716443789502252,0.0,0,1.0,0.007961848232982627,1,1.0885958793753527,0.00756736468335073,1,1.079786275184984
2013-06-18,0.007005065039155484,22,1.079151317523617,0.0,0,1.0,0.008175934612890456,1,1.0974961681049875,0.007791158053582992,1,1.08819906071904
2013-06-19,-0.009802818794688277,21,1.0685725927058838,0.0,0,1.0,-0.014353792183959935,1,1.0817429361853161,-0.013851474553830623,1,1.0731258991199877
2013-06-20,-0.023878660899947904,21,1.0430565101176819,0.0,0,1.0,-0.026524904774099523,1,1.0530498078129458,-0.025010351365277073,1,1.0462866433238178
2013-06-21,-0.0005826164345971057,21,1.0424488082526737,0.0,0,1.0,0.0025179514005149173,1,1.0557013360513403,0.00266977701504012,1,1.0490799953553072
2013-06-24,-0.007843381985684284,20,1.0342724840490267,0.0,0,1.0,-0.011233885230657159,1,1.0438417084042881,-0.012145015695615546,1,1.0363389023457608
2013-06-25,0.004881628298308316,20,1.0393214178753223,0.0,0,1.0,0.011260684424307499,1,1.0555960804715587,0.009497271817192399,1,1.0461812945960693
2013-06-26,0.008499888148598946,18,1.0481555336777058,0.0,0,1.0,0.009004698351865903,1,1.065101404757617,0.0095904867803982,1,1.0562146824717928
2013-06-27,0.014990551378778015,18,1.063867963058252,0.0,0,1.0,0.009762312952834362,1,1.0754992579973643,0.006199830930729844,1,1.0627630349296724
2013-06-28,-0.005696224481618186,18,1.0578079323218703,0.0,0,1.0,-0.0031383041149730673,1,1.0721240142503408,-0.004289562490818577,1,1.0582042464784096
2013-07-01,0.014618976386848583,18,1.0732720015063049,0.0,0,1.0,0.0062329289060041315,1,1.0788064870095828,0.005403747692364513,1,1.0639225152333676
2013-07-02,-0.007280363039385285,18,1.0654581916953314,0.0,0,1.0,-0.001893227762471028,1,1.0767640606180424,-0.0005449082461803645,1,1.0633427750815199
2013-07-03,0.0008360548326955019,17,1.0663489731655333,0.0,0,1.0,1.290195581660214e-05,1,1.0767779529803774,0.0008240471576737018,1,1.0642190196729586
2013-07-05,0.017612147489634508,16,1.085129668556345,0.0,0,1.0,0.010970193722255717,1,1.088590415720426,0.010201732472338909,1,1.075075897403637
2013-07-08,0.005061978540632568,16,1.0906225716523807,0.0,0,1.0,0.004295792900182338,1,1.0932667746994844,0.005251546318211897,1,1.0807217082744454
2013-07-09,0.01256445596422123,15,1.1043256509274928,0.0,0,1.0,0.00789643231830306,1,1.1018996817917484,0.007229670508245967,1,1.0885349701363782
2013-07-10,0.001972020509086932,17,1.1065034037598327,0.0,0,1.0,0.001403449877267482,1,1.10344614276492,0.00018159255459360146,1,1.0887326399823698
2013-07-11,0.012860379354926775,18,1.1207334572897016,0.0,0,1.0,0.014254611438434761,1,1.1191753387732737,0.013554250261869738,1,1.103489594652957
2013-07-12,0.005316011175888714,18,1.126691288873846,0.0,0,1.0,0.003671996482297102,1,1.1232849466803227,0.0030864831096169,1,1.1068954966484914
2013-07-15,-0.001194386603211084,18,1.1253455838924604,0.0,0,1.0,0.0015318310442611338,1,1.125005629433199,0.001374879674987728,1,1.1084173447691688
2013-07-16,-0.006382912542366059,18,1.118162601450537,0.0,0,1.0,-0.004791400051324168,1,1.1196152774025927,-0.0037087607726598026,1,1.1043064900011532
2013-07-17,0.005889019836749356,18,1.1247474831911906,0.0,0,1.0,0.0029191475439351855,1,1.1228835995897748,0.0027740469690020753,1,1.1073698880725902
2013-07-18,0.00856042702470707,18,1.1343758019422716,0.0,0,1.0,0.006712745178304225,1,1.130421231058718,0.005032964780314897,1,1.1129432417180407
2013-07-19,0.006886122202236604,17,1.1421872523377061,0.0,0,1.0,0.0029235409480945496,1,1.1337260638163136,0.0016100504969605023,1,1.1147351365374576
2013-07-22,0.0030095648665430103,16,1.145624738963355,0.0,0,1.0,0.0021826475014354862,1,1.1362005881768145,0.002033026061925236,1,1.117001422122182
2013-07-23,0.003003338200502042,14,1.1490654375053238,0.0,0,1.0,-0.0016950099614273517,1,1.1342747168616751,-0.0018519365309336289,1,1.1149328063834492
2013-07-24,-0.0029883244050626,12,1.1456316572154126,0.0,0,1.0,-0.006215376669192918,1,1.1272247722500377,-0.003811221965877576,1,1.110683549981283
2013-07-25,0.011055396382003035,11,1.1582970692937,0.0,0,1.0,0.004650591028444451,1,1.1324670336629041,0.002556472443166369,1,1.1135229818698884
2013-07-26,-0.000985620030659477,12,1.15715542850075,0.0,0,1.0,0.0005461908943300564,1,1.1330855768448198,0.0008282940393433691,1,1.1144453063184432
2013-07-29,-0.007833383623535972,12,1.1480909861172464,0.0,0,1.0,-0.004007282623553543,1,1.1285449827017304,-0.003736037543425108,1,1.1102816968139435
2013-07-30,0.0009289279492574998,13,1.1491574799225412,0.0,0,1.0,0.0018946188513371265,1,1.130683145300539,0.00037381700702421305,1,1.1106967389948004
2013-07-31,0.00823099154321938,13,1.1586161854216108,0.0,0,1.0,0.0018350975749448217,1,1.1327580591985111,-0.00013640952651305938,1,1.1105452293785345
2013-08-01,0.00974716759196553,13,1.1699094115556792,0.0,0,1.0,0.016070168641396432,1,1.1509616722397322,0.012540570109573546,1,1.1244720996874085
2013-08-02,-0.006433394431725183,12,1.162382922861754,0.0004258037044921892,1,1.0004258037044922,0.0005721036466590501,1,1.1516201416095855,0.00164045827051984,1,1.1263167492433095
2013-08-05,-0.002693114484265935,10,1.1592524925759315,-0.00015817463602452175,2,1.0002675617171217,-0.001433411699427789,1,1.1499693958253057,-0.001479834666858082,1,1.1246499866719164
2013-08-06,-0.009398457344113476,10,1.1483573074733995,-0.005055149078285193,2,0.9952110600744688,-0.006208095017031678,1,1.1428302765493437,-0.005723033795795529,1,1.118213576789752
2013-08-07,-0.0010149642130938526,11,1.147191765902469,-0.003062075323823699,5,0.9921636488454183,-0.005126741678308289,1,1.1369712809393255,-0.0038058649669956424,1,1.1139578069122291
2013-08-08,0.005769361693729597,11,1.1538103301320288,0.0017298239531174295,7,0.9938799172906034,0.005490198378579336,1,1.14321347882243,0.0038854497684055467,1,1.1182860340151097
2013-08-09,-0.012408153441465114,11,1.1394936745134032,-4.752692177569795e-05,10,0.99383268123752,-0.0013096006620767486,1,1.141716325693669,-0.0035699602183232315,1,1.1142937973609692
2013-08-12,-0.003489474635319345,11,1.135517440239082,-0.007123553437710293,9,0.9867530610245816,-0.001649548030758674,1,1.139833009776936,-0.0011529205929168285,1,1.1130091050954323
2013-08-13,-0.0023651185465736594,11,1.1328318068812147,0.007211406909543904,9,0.9938689388668679,0.0007966909260403998,1,1.1407411043930267,0.0027760558521343626,1,1.1160988805351113
2013-08-14,-0.00737627156162356,11,1.124475731840014,-0.00483782249601441,10,0.9890607773563278,-0.005471307768748046,1,1.134499758726431,-0.00517661780705192,1,1.1103212631957025
2013-08-15,-0.016464338033148583,10,1.1059619832809278,-0.0178807716792009,10,0.9713756074195664,-0.014502157728049303,1,1.1180470642829463,-0.014281601757323736,1,1.0944640970920527
2013-08-16,-0.007607239787630815,10,1.0975486652781061,0.0009012267527895783,15,0.9722510371039801,-0.0037875195341663392,1,1.1138124391868574,-0.003304595248626474,1,1.0908473362370101
2013-08-19,-0.0013156548031492798,10,1.0961046701049428,-0.009033796193515112,18,0.9634679193858491,-0.007229551392125,1,1.105760074916568,-0.005900302120153245,1,1.0844110073862474
2013-08-20,0.004228042745751763,9,1.1007390475039647,0.007341062346454462,19,0.9705407974508694,0.00844635309897912,1,1.115099714952067,0.0038211953237121676,1,1.0885547536566538
2013-08-21,-0.003943417290050149,9,1.0963983741122043,-0.003345110047018022,18,0.9672942316782757,-0.00507661703011264,1,1.1094387807488675,-0.005779603073628792,1,1.0822633392566066
2013-08-22,0.0083724958829394,9,1.1055779649855202,0.012065477717167698,18,0.9789650986765347,0.010573192740556792,1,1.1211690908115737,0.008619376416880042,1,1.0915917743598489
2013-08-23,0.0005299001941735629,9,1.10616381096384,0.0036329086177355383,18,0.982521589419979,0.002970019255433609,1,1.124498984599881,0.0039470108837469375,1,1.0959002989738558
2013-08-26,-0.004112966485449079,8,1.1016141962819292,-0.00331273690046619,19,0.9792667538952028,-0.0028446154772229226,1,1.1213002173841666,-0.004039657950105191,1,1.0914732366185833
2013-08-27,-0.014082697106851616,8,1.0861004972270831,-0.02146549736745258,20,0.9582463059674314,-0.017728787565907345,1,1.101420924032557,-0.01587419484762509,1,1.0741469777895318
2013-08-28,-0.0024528944697191635,8,1.0834364073238756,0.0009950393363900288,21,0.9591997987358194,0.0017971819431701341,1,1.103400377829058,0.002747645512335639,1,1.077098352912644
2013-08-29,0.0019284304603221687,6,1.085525739093581,0.004221416733776124,20,0.9632489808172375,0.003448883035091832,1,1.1072058766730666,0.0019634015979428376,1,1.0792131295398943
2013-08-30,-0.0037984747254642772,6,1.0814023970097932,-0.003896626214779779,22,0.9594955595872251,-0.004824191794463806,1,1.1018645031680383,-0.0031743182089343236,1,1.0757873636514748
2013-09-03,0.009687317409501147,6,1.0918782852770224,0.010371450563245484,22,0.9694469203491376,0.004113163225234917,1,1.1063966517216608,0.004164221706928206,1,1.0802671807432314
2013-09-04,0.01578232888681259,5,1.1091106674796334,0.010332384314800309,21,0.9794636185029844,0.009068041217141332,1,1.11642950216198,0.008116952888308049,1,1.0890356585561096
2013-09-05,0.0033957823096519403,5,1.112876965863707,0.0011342111271128912,23,0.9805745370376927,0.001281430068966527,1,1.1178601284959315,0.0012098628337611217,1,1.0903532423240372
2013-09-06,-0.003056814054271673,5,1.1094751079137795,-0.0031368567818433565,24,0.977498615151083,0.0011390635739516597,1,1.1191334422490742,5.443120718928718e-05,1,1.0904125915672795
2013-09-09,0.013435040891410654,5,1.1243809513566032,0.008682368199120175,24,0.9859856180419548,0.011993574148460029,1,1.1325558521707098,0.009992880828140427,1,1.101308954648315
2013-09-10,0.007089254189985583,5,1.1323519737271481,0.012260341392105507,27,0.9980741383268552,0.008633110607685124,1,1.1423333321118805,0.007345789213730747,1,1.1093989380883558
2013-09-11,0.008075242733175659,5,1.1414959907743853,0.002872209172912532,28,1.0009408160222044,0.003606891508466825,1,1.1464536045073135,0.0030522835827544448,1,1.112785138253808
2013-09-12,-0.00530663903859383,5,1.1354384835873437,-0.006236608205095525,31,0.9946983403161853,-0.004246467325783376,1,1.1415852267352466,-0.003380415351747934,1,1.109023462289258
2013-09-13,0.004119364189625441,5,1.1401157682161558,0.003061512587884313,32,0.997743621806211,0.003194806031811881,1,1.1452323701034477,0.0027146795693018255,1,1.1120341056242111
2013-09-16,0.013570058951964725,5,1.1555872064029136,0.007726553633800166,32,1.0054527414128789,0.006916176199594615,1,1.1531529989645626,0.005693153429185971,1,1.1183650864060173
2013-09-17,-0.0004951380673587025,5,1.1550150311868708,0.006618517848447837,32,1.012107348327691,0.00487514852863935,1,1.1587747911107606,0.0042177392207973785,1,1.1230820586941224
2013-09-18,0.01587927437703245,5,1.1733558317766837,0.007508024485294561,35,1.0197062750806818,0.012573262941635077,1,1.1733443712495346,0.012177673032111924,1,1.1367585847931305
2013-09-19,0.0033055652335561847,6,1.177234436020795,-9.38300845845076e-05,36,1.0196105959546395,-0.0019386784753595565,1,1.1710696337728088,-0.0018429539867059752,1,1.1346635910273637
2013-09-20,-0.0045056712938859045,6,1.171930204616242,-0.004481261731606857,36,1.0150414540098471,-0.008058354623402209,1,1.1616327393751698,-0.007216886471529516,1,1.1264748527075412
2013-09-23,-0.0031833881603267242,6,1.1681994958781374,-0.008800708198217265,37,1.0061083703640123,-0.0050538274153508755,1,1.1557620479903463,-0.004719586317135982,1,1.121158357406105
2013-09-24,-0.0029655927539556557,6,1.1647350919179866,0.00223810989379448,37,1.0083601514619536,-0.00014403620094927128,1,1.1555955764157524,-0.002597143144069336,1,1.1182465486647517
2013-09-25,0.0004928773287067312,6,1.1653091634387422,-0.0003215779186926028,35,1.008035885103154,-0.0018670205771832427,1,1.1534380556956823,-0.0027394657064624406,1,1.1151831505933147
2013-09-26,0.007211046864539272,6,1.173712262427976,0.003577719221018159,35,1.0116423544647635,0.003775178307255489,1,1.1577924900223076,0.0034854256220817614,1,1.1190700385197065
2013-09-27,-0.013556619164047356,5,1.1578006922780677,-0.0024083797993630918,38,1.0092059354540905,-0.004171220618854665,1,1.1529630821155714,-0.004073801162528756,1,1.1145111696958339
2013-09-30,0.002442790058255632,6,1.1606289562986059,-0.001158702031043816,41,1.0080365664869384,-0.0036511921822932614,1,1.1487533923236783,-0.006029230678291753,1,1.1077915247602048
2013-10-01,0.013817223387345035,6,1.1766656258576047,0.012461044354565225,41,1.0205977548529557,0.009247407933282492,1,1.1593763835572375,0.007998543372526257,1,1.1166522433187163
2013-10-02,0.0016695634870512177,6,1.1786301438230047,-0.0006684651773062865,45,1.0199155207937995,-0.0011003307043311317,1,1.158100686124533,-0.0006666696165191777,1,1.1159078051958777
2013-10-03,-0.010382139705994331,6,1.166393441008138,-0.010579487535182813,47,1.009125337254622,-0.009251703684271528,1,1.1473862817399574,-0.008979414621486326,1,1.1058876063336711
2013-10-04,0.01714076152059703,6,1.186386312819647,0.0094957094961135,48,1.0187076983023595,0.007939403986028992,1,1.1564958449587186,0.007053224452950868,1,1.113687679840879
2013-10-07,-0.013018692633022199,5,1.1709411140690233,-0.013209342189973758,46,1.005251239723923,-0.00922782779815845,1,1.1458239004521538,-0.008506362023070091,1,1.1042142492555196
2013-10-08,-0.02627822278946862,4,1.140170862600169,-0.019024106214957127,47,0.9861272333666978,-0.013494173001558973,1,1.1303619545101313,-0.012332078885557318,1,1.090596992027144
2013-10-09,-0.010032057088158158,4,1.1287326034163097,-0.0017758178894467852,46,0.9843760509844146,0.0002642395947711762,1,1.1306606408949358,0.0005739062056366873,1,1.0912228924087173
2013-10-10,0.019240187716076475,5,1.150449630587295,0.025053776274079807,44,1.0090383883353404,0.02207787864390931,1,1.155623229312059,0.021830496544354094,1,1.1150448299905658
2013-10-11,0.005064269743184173,6,1.1562758178425359,0.006475556834914457,46,1.0155724737676164,0.0065575722825901295,1,1.1632013121697131,0.006286271464001292,1,1.1220543044864175
2013-10-14,0.008276076064518892,6,1.1658452444625644,0.005817808994624003,46,1.021480880440194,0.003106887298766292,1,1.1668152475524014,0.004074720643295615,1,1.126626362323807
2013-10-15,-0.016421247869913096,6,1.1467006107252853,-0.00580425337038002,46,1.0155519465971203,-0.008370214726058478,1,1.1570487533847487,-0.0070637233758897855,1,1.1186681853523668
