ticker,entry_date,exit_date,entry_price,exit_price,hold_days,return_pct,exit_reason,arm,excess_pct
DHR,2016-11-15,2016-12-01,80.53,78.13,11,-2.9802558052899664,stop,random,-3.492084364012149
DHR,2017-10-18,2018-01-17,85.39,100.05,61,17.16828668462349,hold_limit,random,8.316254682886502
DISH,2013-03-21,2013-06-18,36.44,38.8,61,6.476399560922053,hold_limit,signal,-0.7102762064719936
DISH,2013-10-31,2014-01-30,47.8,56.39,61,17.97071129707113,hold_limit,random,14.562287174359613
DISH,2014-07-07,2014-10-01,67.5,64.69,61,-4.162962962962968,hold_limit,random,-1.7366499256965318
DISH,2015-05-29,2015-07-01,70.36,68.28,23,-2.956225127913581,stop,random,-1.5376035602092886
DISH,2016-02-03,2016-02-08,47.36,45.43,3,-4.075168918918914,stop,random,-0.3062786435694904
DISH,2016-04-27,2016-05-05,50.63,46.19,6,-8.769504246494186,stop,random,-6.040446503525764
DISH,2016-05-17,2016-05-18,45.13,45.58,1,0.9971194327498267,stop,random,1.1233336849572395
DISH,2017-05-03,2017-05-04,63.16,60.49,1,-4.227359088030392,stop,random,-4.316774186551642
DISH,2017-08-23,2017-08-28,57.31,56.61,3,-1.2214273250741647,stop,random,-1.3352106312325307
DISH,2018-01-19,2018-01-22,45.02,45.36,1,0.755219902265658,stop,random,0.05711805179382523
DLTR,2016-05-27,2016-08-24,88.97,95.82,61,7.699224457682363,hold_limit,signal,2.867292638587271
DLTR,2013-10-02,2013-12-30,58.25,56.21,61,-3.50214592274678,hold_limit,random,-11.7451351602623
DLTR,2014-01-27,2014-01-28,51.66,51.11,1,-1.0646535036778926,stop,random,-2.0594432910554628
DLTR,2014-01-30,2014-01-31,51.03,50.53,1,-0.9798157946306119,stop,random,-0.500674727270356
DLTR,2014-06-30,2014-09-25,53.47,56.0,61,4.73162521039836,hold_limit,random,5.612564135360609
DLTR,2015-07-15,2015-07-24,82.47,78.51,7,-4.8017460894870805,stop,random,-2.84652728041136
DLTR,2015-10-27,2015-10-28,63.12,63.41,1,0.4594423320658958,stop,random,-0.7292320223528659
DLTR,2015-11-10,2015-11-16,67.82,62.53,4,-7.800058979652014,stop,random,-6.344502113253547
DLTR,2016-05-31,2016-08-25,89.39,88.0,61,-1.554983778946195,hold_limit,random,-6.270981774767604
DLTR,2017-04-24,2017-06-07,80.02,77.33,31,-3.3616595851037268,stop,random,-4.596064740896577
DPS,2016-06-28,2016-09-12,95.64,90.19,52,-5.69845253032204,stop,signal,-13.06345191032312
DPS,2014-09-30,2014-12-26,64.23,73.4,61,14.276817686439358,hold_limit,random,5.709520471141349
DPS,2015-03-26,2015-06-16,77.95,72.83,56,-6.568313021167416,stop,random,-7.967714638667334
DPS,2015-11-06,2016-02-05,87.43,90.35,61,3.3398147089099606,hold_limit,random,14.280343042007916
DPS,2017-07-10,2017-07-11,89.29,89.45,1,0.17919139881286128,stop,random,0.2852529608671439
DPS,2017-07-24,2017-08-02,91.55,90.91,7,-0.6990715456034913,stop,random,-0.5198366731167692
DPS,2017-09-12,2017-09-22,92.13,89.32,8,-3.0500379897970276,stop,random,-3.4367039859665716
DPS,2017-09-29,2017-10-03,88.43,87.81,2,-0.7011195295714145,stop,random,-1.2672308329324755
DPS,2017-12-22,2018-02-07,96.025,118.0,30,22.88466545170529,data_end,random,23.74184096019889
DVA,2013-05-09,2013-07-03,64.73,56.59,38,-12.57531283794222,stop,signal,-11.840898049403748
DVA,2013-11-26,2013-12-06,61.42,57.22,7,-6.838163464669488,stop,signal,-6.80082743728162
DVA,2013-12-10,2014-03-11,62.25,68.53,61,10.088353413654616,hold_limit,signal,3.75310210630444
DVA,2013-08-09,2013-08-12,56.9,57.225,1,0.5711775043936829,stop,random,0.7361323074695503
DVA,2013-10-24,2013-10-25,56.23,55.91,1,-0.5690912324382014,stop,random,-1.0650028253530675
DVA,2014-01-13,2014-04-10,64.7,69.2,61,6.955177743431218,hold_limit,random,5.007822249056737
DVA,2014-04-16,2014-07-15,67.95,73.42,61,8.050036791758641,hold_limit,random,2.008038591009309
DVA,2014-08-13,2014-11-07,72.22,74.28,61,2.852395458321788,hold_limit,random,-2.277196447251084
DVA,2014-11-10,2014-12-16,74.48,72.69,25,-2.40332975295382,stop,random,0.12473530977384906
DVA,2014-12-19,2015-01-07,75.41,73.87,11,-2.0421694735446083,stop,random,-0.3132679197100363
DVA,2015-02-04,2015-02-10,75.22,75.0,4,-0.292475405477266,stop,random,-1.4205405994492604
DVA,2015-02-27,2015-05-27,74.11,83.81,61,13.08865200377818,hold_limit,random,12.02898956245333
DVA,2015-07-14,2015-07-28,79.71,78.6,10,-1.3925479864508872,stop,random,0.32927639965538713
DVA,2015-09-18,2015-09-21,75.18,75.22,1,0.05320563979780424,stop,random,-0.3325284750040458
DVA,2015-10-14,2015-10-15,73.57,73.31,1,-0.3534049204838796,stop,random,-1.6779777049351408
DVA,2015-11-10,2015-11-12,75.66,74.69,2,-1.2820512820512775,stop,random,0.7005826738695209
DVA,2016-02-26,2016-05-24,65.67,77.01,61,17.268158976701685,hold_limit,random,8.417326912653664
DVA,2016-05-27,2016-08-11,77.15,70.16,52,-9.060272197018804,stop,random,-13.899387163685473
DVA,2016-09-02,2016-09-07,64.35,64.06,2,-0.4506604506604339,stop,random,-0.748827848316036
DVA,2017-01-03,2017-03-31,64.74,68.42,61,5.68427556379365,hold_limit,random,1.1916988052361077
DVA,2017-04-03,2017-05-17,68.06,61.54,31,-9.579782544813408,stop,random,-9.04918873888143
DVA,2017-05-31,2017-06-08,65.33,64.0,6,-2.0358181539874454,stop,random,-2.735146526593757
DVA,2017-09-20,2017-09-25,59.27,57.43,3,-3.10443732073562,stop,random,-3.216820987262703
DVA,2018-01-04,2018-02-07,74.3,74.66,23,0.48452220726782347,data_end,random,2.806112835865504
DXC,2017-08-10,2017-11-06,82.19,91.16,61,10.913736464290057,hold_limit,signal,5.782075297897825
DXC,2017-10-27,2018-01-26,91.04,102.21,61,12.269332161687153,hold_limit,random,1.0659438530721275
DXC,2018-01-30,2018-02-07,99.84,96.08,6,-3.76602564102565,data_end,random,1.116499467380494
EA,2016-05-12,2016-08-09,73.63,79.01,61,7.306804291728919,hold_limit,signal,0.6177708592542075
EA,2013-08-16,2013-11-12,26.36,25.95,61,-1.5553869499241313,hold_limit,random,-9.430628878432723
EA,2014-09-09,2014-10-14,37.95,33.59,25,-11.488801054018438,stop,random,-4.768850374105815
EA,2015-07-09,2015-10-05,69.89,67.33,61,-3.662898841035922,hold_limit,random,-0.5158147040188799
EA,2015-12-23,2015-12-24,69.5,68.69,1,-1.1654676258992858,stop,random,-1.0745340661008074
EA,2016-02-03,2016-02-04,61.77,59.44,1,-3.772057633155257,stop,random,-4.223337566237706
EA,2016-03-21,2016-03-22,64.05,63.7,1,-0.5464480874316835,stop,random,-0.4717005502885785
EA,2016-06-01,2016-08-26,76.81,81.2,61,5.715401640411399,hold_limit,random,1.4631685882237733
EA,2017-02-08,2017-05-08,81.94,95.92,61,17.061264339760807,hold_limit,random,13.560112732463782
EL,2013-05-03,2013-06-03,71.03,67.86,20,-4.462902998732932,stop,signal,-5.489520698267358
EL,2015-02-06,2015-05-06,78.43,86.96,61,10.875940328955735,hold_limit,signal,9.462637187748978
EL,2013-11-29,2014-01-27,75.26,68.74,38,-8.66330055806539,stop,random,-8.452547784384691
EL,2014-07-01,2014-09-26,74.54,74.17,61,-0.4963777837402761,hold_limit,random,0.23646325666116796
EL,2014-11-25,2014-12-16,72.91,72.19,14,-0.987518858867098,stop,random,3.123283326163051
EL,2015-01-16,2015-01-22,73.32,74.45,3,1.541189307146773,stop,random,-0.6159814264038665
EL,2015-03-19,2015-06-16,81.3,86.77,61,6.7281672816728255,hold_limit,random,6.8253306428815
EL,2015-09-29,2015-12-24,77.33,88.93,61,15.000646579593969,hold_limit,random,7.172489039351927
EL,2016-02-19,2016-05-17,91.06,92.66,61,1.75708324181858,hold_limit,random,-8.006005386274449
EL,2016-07-13,2016-08-23,93.28,91.65,29,-1.7474271012006826,stop,random,-4.014095849075505
EL,2016-10-11,2016-10-12,87.34,87.52,1,0.20609113808105484,stop,random,0.02449697406725626
EL,2017-01-26,2017-04-25,82.21,86.27,61,4.938571949884452,hold_limit,random,1.4858758837357655
EL,2017-04-26,2017-07-24,87.41,97.82,61,11.909392518018524,hold_limit,random,9.292323656816116
EL,2017-08-02,2017-10-27,98.24,111.33,61,13.324511400651474,hold_limit,random,10.366122789821453
EMN,2013-04-22,2013-05-01,69.88,66.22,7,-5.237550085861475,stop,signal,-7.051914201415654
EMN,2013-08-28,2013-11-22,75.98,76.65,61,0.8818110028955051,hold_limit,random,-10.11567806948932
EMN,2014-04-04,2014-07-02,87.92,87.89,61,-0.03412192902638722,hold_limit,random,-5.944461909904453
EMN,2014-08-14,2014-10-02,81.0,78.78,34,-2.7407407407407436,stop,random,-1.4540958072338017
EMN,2014-12-22,2015-01-08,75.61,73.91,11,-2.248379843935988,stop,random,-1.8507484368343707
EMN,2015-12-18,2015-12-21,66.37,66.84,1,0.7081512731655915,stop,random,-0.042959470451875426
EMN,2016-07-21,2016-08-01,71.9,65.2,7,-9.31849791376913,stop,random,-9.73076605270129
EMN,2016-09-14,2016-09-15,64.22,64.01,1,-0.3270009342883684,stop,random,-1.3029407215821243
EMN,2018-01-19,2018-02-07,97.32,98.98,13,1.7057131113851431,data_end,random,6.537820417780815
EMR,2017-06-09,2017-06-22,59.98,59.0,9,-1.6338779593197628,stop,signal,-1.4301012138856706
EMR,2014-02-05,2014-02-06,63.78,63.78,1,0.0,stop,random,-1.360231143295687
EMR,2014-03-19,2014-06-16,64.02,66.37,61,3.6707278975320445,hold_limit,random,-0.1276970176586234
EMR,2014-10-27,2014-12-15,62.07,58.93,34,-5.058804575479304,stop,random,-7.5016014719703765
EMR,2016-04-22,2016-07-20,55.35,56.38,61,1.8608852755194194,hold_limit,random,-2.673385216094193
EMR,2017-05-15,2017-05-16,57.72,58.5,1,1.3513513513513598,stop,random,1.6164443083213742
EMR,2017-10-30,2017-11-15,67.27,60.49,12,-10.07878697785044,stop,random,-10.022256036403098
EMR,2017-12-20,2018-02-07,68.88,68.96,32,0.11614401858304202,data_end,random,0.6630422421602167
ES,2018-01-26,2018-02-02,64.85,58.39,5,-9.961449498843479,stop,signal,-5.89150857319929
ES,2014-03-06,2014-06-03,43.83,45.22,61,3.171343828428008,hold_limit,random,1.0865513261328674
ES,2015-05-22,2015-05-27,49.3,48.67,2,-1.2778904665314283,stop,random,-1.016399584024652
ES,2015-12-07,2015-12-11,50.42,48.59,4,-3.629512098373655,stop,random,-0.4349320909451615
ES,2016-09-15,2016-09-16,53.24,53.62,1,0.7137490608564834,stop,random,1.1282518857746116
ES,2017-01-23,2017-04-20,55.17,59.58,61,7.993474714518745,hold_limit,random,4.269003968052987
ES,2017-09-25,2017-09-28,60.78,60.48,3,-0.49358341559724295,stop,random,-1.015317204242705
ES,2017-10-04,2017-10-09,60.36,60.44,3,0.1325381047051044,stop,random,0.34198534162200867
ES,2017-12-13,2017-12-21,64.8,61.78,6,-4.660493827160483,stop,random,-5.647213197461764
ESRX,2017-10-30,2018-01-29,61.94,81.24,61,31.15918630933161,hold_limit,signal,20.294056844213216
ESRX,2014-06-12,2014-06-18,71.19,68.92,4,-3.1886500913049565,stop,random,-4.71822267585027
ESRX,2014-06-20,2014-06-23,68.9,68.64,1,-0.37735849056604875,stop,random,-0.2673283343486488
ESRX,2014-12-23,2015-03-24,82.82,85.13,61,2.7891813571601087,hold_limit,random,0.5855578325126176
ESRX,2015-05-29,2015-08-25,89.2,82.13,61,-7.926008968609876,stop,random,3.0933998541537786
ESRX,2016-02-05,2016-02-08,67.73,67.78,1,0.07382253063634714,stop,random,2.3450533871472556
ESRX,2016-03-23,2016-03-24,67.75,66.93,1,-1.2103321033210213,stop,random,-1.1207358200943651
ESRX,2016-07-08,2016-08-26,77.05,72.04,35,-6.502271252433478,stop,random,-9.280528869470682
ESRX,2017-02-06,2017-02-07,67.06,67.42,1,0.5368326871458384,stop,random,0.6498068838859172
ESRX,2017-03-10,2017-03-13,67.44,67.76,1,0.47449584816134927,stop,random,0.3176095505358356
ESRX,2017-11-28,2018-02-07,61.47,74.95,48,21.929396453554585,data_end,random,20.25096508835682
ESS,2016-08-01,2016-09-12,233.74,219.32,29,-6.169247882262352,stop,signal,-5.944103187419026
ESS,2014-07-11,2014-10-07,187.54,179.8,61,-4.127119547829783,hold_limit,random,-1.5057179644128227
ESS,2014-11-03,2015-02-02,201.38,225.95,61,12.200814380772673,hold_limit,random,10.071813616282398
ESS,2015-12-23,2016-01-22,235.6,222.82,19,-5.42444821731749,stop,random,2.8835091060807727
ESS,2016-02-10,2016-02-11,196.64,194.03,1,-1.3272986167615852,stop,random,0.09178706459398445
ESS,2017-04-13,2017-07-12,234.84,253.79,61,8.069323794924198,hold_limit,random,3.8573575055724776
ESS,2017-08-18,2017-11-14,262.17,257.71,61,-1.7011862531945088,hold_limit,random,-7.576620160989789
ESS,2017-12-07,2017-12-08,241.92,240.74,1,-0.4877645502645467,stop,random,-1.1349415811611085
ETFC,2017-05-04,2017-05-15,36.25,34.56,7,-4.66206896551723,stop,signal,-5.080498864095129
ETFC,2013-09-30,2013-12-26,16.49,19.45,61,17.950272892662223,hold_limit,random,8.917054151370719
ETFC,2014-01-24,2014-04-23,21.33,22.07,61,3.4692920768870206,hold_limit,random,-2.402730309875367
ETFC,2014-09-23,2014-10-09,23.5,21.2,12,-9.787234042553195,stop,random,-6.78089884858456
ETFC,2015-10-21,2016-01-14,26.94,25.82,58,-4.157386785449146,stop,random,2.8584362411873565
ETFC,2016-07-14,2016-10-10,25.18,29.85,61,18.546465448768878,hold_limit,random,18.308549960394505
ETFC,2017-04-19,2017-05-18,34.02,33.34,21,-1.9988242210464469,stop,random,-2.2732317720365547
ETFC,2017-11-10,2018-02-07,43.12,51.55,59,19.55009276437847,data_end,random,15.67680513816656
ETR,2017-10-05,2018-01-03,78.4,82.32,61,4.999999999999982,hold_limit,signal,-1.0527942473027574
ETR,2014-01-08,2014-01-09,61.14,61.03,1,-0.17991494929670004,stop,random,-0.43956921983681063
ETR,2014-06-27,2014-09-24,80.57,76.64,61,-4.877746059327281,hold_limit,random,-5.540776503422251
ETR,2014-10-27,2015-01-26,82.14,89.49,61,8.948137326515692,hold_limit,random,1.7827592854897203
ETR,2016-02-11,2016-05-10,71.0,75.67,61,6.577464788732401,hold_limit,random,-11.642807055281912
ETR,2016-10-03,2016-10-04,76.56,75.54,1,-1.3322884012539116,stop,random,-0.7211815406126809
ETR,2017-01-12,2017-01-20,71.58,71.22,5,-0.5029337803855838,stop,random,-0.6635192549673818
ETR,2017-02-01,2017-02-02,71.16,70.79,1,-0.5199550309162304,stop,random,-0.6832492564341597
ETR,2017-04-07,2017-07-06,75.98,75.86,61,-0.15793629902606243,hold_limit,random,-1.934443361704441
ETR,2017-10-12,2018-01-10,80.32,79.75,61,-0.7096613545816699,hold_limit,random,-7.974917687734228
EW,2015-06-17,2015-09-14,68.995,69.565,61,0.8261468222334756,hold_limit,signal,7.842419561543002
EW,2013-08-09,2013-10-31,36.35,33.075,58,-9.009628610729015,stop,random,-13.860913911964012
EW,2013-11-04,2013-11-05,32.145,31.62,1,-1.6332244517032302,stop,random,-1.2266248497228016
EW,2016-01-19,2016-01-20,75.62,73.47,1,-2.8431631843427785,stop,random,-1.801907507255196
EW,2016-03-08,2016-06-03,86.94,102.08,61,17.414308718656546,hold_limit,random,9.51985942639042
EW,2016-08-22,2016-10-27,118.59,95.2,47,-19.723416814233918,stop,random,-16.38420319868391
EW,2017-06-08,2017-09-05,118.17,112.52,61,-4.781247355504781,hold_limit,random,-4.970431569714462
EW,2017-10-13,2017-10-16,109.75,108.58,1,-1.0660592255125279,stop,random,-1.0913585847174279
EW,2018-01-22,2018-02-07,123.75,129.7,12,4.808080808080795,data_end,random,10.299951116698324
EXPE,2015-01-26,2015-02-09,87.56,77.27,10,-11.751941525810883,stop,signal,-11.215661324971883
EXPE,2013-10-02,2013-10-09,52.51,50.62,5,-3.5993144163016577,stop,random,-1.2299137624239176
EXPE,2014-01-13,2014-04-10,69.65,71.91,61,3.24479540559941,hold_limit,random,1.297439911224929
EXPE,2014-10-30,2015-01-29,79.06,86.22,61,9.05641285099923,hold_limit,random,6.19075764898367
EXPE,2015-06-15,2015-09-10,107.19,112.99,61,5.410952514227074,hold_limit,random,11.61030800760664
EXPE,2016-03-24,2016-03-28,108.14,108.03,1,-0.10171999260217834,stop,random,-0.28899405846491977
EXPE,2016-08-09,2016-08-31,114.08,108.72,16,-4.698457223001407,stop,random,-4.845683416563229
EXPE,2017-03-03,2017-05-31,119.87,144.37,61,20.438808709435218,hold_limit,random,19.871574688086802
FBHS,2015-07-24,2015-10-20,47.0,48.61,61,3.425531914893609,hold_limit,signal,4.877620758744339
FBHS,2013-09-18,2013-10-16,41.49,38.65,20,-6.845022897083641,stop,random,-6.8739876941732225
FBHS,2013-11-13,2014-02-12,40.4,44.98,61,11.336633663366324,hold_limit,random,7.530357320899639
FBHS,2014-03-21,2014-03-24,43.32,42.49,1,-1.9159741458910418,stop,random,-1.211466263878247
FBHS,2014-09-26,2014-10-02,40.98,40.19,4,-1.9277696437286496,stop,random,-0.11207362889048555
FBHS,2016-04-01,2016-06-28,55.71,55.73,61,0.03590019745107753,hold_limit,random,1.3008449082158258
FBHS,2016-07-25,2016-10-12,60.25,54.89,56,-8.896265560165972,stop,random,-7.4409782144757015
FBHS,2017-03-15,2017-06-12,60.31,63.21,61,4.808489471066157,hold_limit,random,2.9510593690943443
FIS,2015-07-31,2015-10-27,66.17,70.94,61,7.208704851141001,hold_limit,signal,9.7395236329206
FIS,2013-08-20,2013-11-14,45.81,49.37,61,7.771228989303625,hold_limit,random,-1.5627637064565594
FIS,2014-03-03,2014-05-29,55.0,54.25,61,-1.3636363636363669,hold_limit,random,-4.762259308983241
FIS,2014-11-06,2015-02-05,58.91,64.45,61,9.404175861483633,hold_limit,random,5.874742506254394
FIS,2016-01-26,2016-01-29,59.01,58.6,3,-0.6947974919505162,stop,random,-2.7599588327493096
FIS,2016-08-02,2016-10-27,79.14,74.96,61,-5.281779125600206,hold_limit,random,-3.933065213769427
FIS,2017-01-05,2017-04-04,78.25,79.4,61,1.4696485623003186,hold_limit,random,-1.7111239445948945
FIS,2017-11-21,2018-02-07,92.14,96.77,52,5.024962014326029,data_end,random,2.244844142075464
FL,2017-02-27,2017-05-22,74.95,59.13,59,-21.10740493662442,stop,signal,-21.254749138219765
FL,2013-09-10,2013-09-24,33.44,32.68,10,-2.2727272727272707,stop,random,-3.433705765699502
FL,2014-02-20,2014-05-19,39.45,48.95,61,24.081115335868187,hold_limit,random,21.88757936445167
FL,2014-06-10,2014-09-05,49.57,57.06,61,15.109945531571523,hold_limit,random,11.91249207813474
FL,2015-01-12,2015-01-15,56.49,53.12,3,-5.965657638520094,stop,random,-4.316109333549045
FL,2015-03-06,2015-06-03,58.57,62.66,61,6.983097148710948,hold_limit,random,4.824369833205955
FL,2015-10-07,2015-10-26,70.79,63.66,13,-10.072044074021768,stop,random,-12.633450973554872
FL,2016-11-11,2017-02-10,70.95,71.35,61,0.5637773079633535,hold_limit,random,-7.006531505982183
FL,2017-03-23,2017-04-06,73.03,71.7,10,-1.8211693824455644,stop,random,-2.5364023400398006
FL,2017-06-02,2017-06-05,59.45,57.51,1,-3.263246425567712,stop,random,-2.9952979647268507
FLR,2017-01-25,2017-03-27,55.94,50.42,42,-9.867715409367172,stop,signal,-10.719691973924816
FLR,2013-08-19,2013-11-13,65.86,76.47,61,16.109930154873965,hold_limit,random,6.482505821991236
FLR,2014-01-24,2014-04-23,80.39,77.96,61,-3.022764025376301,hold_limit,random,-8.89478641213869
FLR,2014-09-15,2014-09-16,69.96,69.65,1,-0.4431103487707144,stop,random,-1.1171525852626152
FLR,2014-10-14,2014-10-15,62.09,60.5,1,-2.560798840392986,stop,random,-2.100066666990641
FLR,2015-02-06,2015-05-06,55.96,59.38,61,6.111508220157269,hold_limit,random,4.6982050789505125
FLR,2015-07-15,2015-07-16,51.64,51.08,1,-1.0844306738962084,stop,random,-1.706372201906281
FLR,2015-11-18,2015-12-10,47.54,45.27,15,-4.774926377787114,stop,random,-2.759766268813668
FLR,2016-02-16,2016-05-12,44.28,51.91,61,17.23125564588979,hold_limit,random,5.195135456386081
FLR,2016-08-01,2016-09-07,53.52,51.17,26,-4.390881913303435,stop,random,-5.661817506296751
FLR,2017-07-17,2017-07-19,45.03,44.92,2,-0.2442815900510764,stop,random,-0.681117463169012
FMC,2016-11-04,2017-02-03,51.12,60.66,61,18.661971830985923,hold_limit,signal,7.699878286349126
FMC,2013-11-01,2014-01-31,72.79,70.94,61,-2.5415579063058247,hold_limit,random,-5.188860094695668
FMC,2014-03-18,2014-05-08,79.58,73.2,36,-8.01708972103543,stop,random,-7.63794906067038
FMC,2014-05-09,2014-05-12,72.96,73.21,1,0.34265350877193956,stop,random,-0.8335523221851826
FMC,2014-07-25,2014-07-28,68.38,68.44,1,0.08774495466510324,stop,random,0.17028672305524628
FMC,2015-03-30,2015-03-31,57.24,57.6,1,0.6289308176100628,stop,random,1.2636986599183109
FMC,2015-05-28,2015-06-01,57.74,57.3,2,-0.7620367163145181,stop,random,-0.39048792036050495
FMC,2016-06-09,2016-09-06,49.96,47.59,61,-4.7437950360288195,hold_limit,random,-8.48427339093063
FMC,2018-01-02,2018-02-05,95.38,85.06,23,-10.81987838121199,stop,random,-8.318973790391372
FOX,2014-05-09,2014-08-05,33.44,31.37,60,-6.190191387559796,stop,signal,-8.537326249642575
FOX,2015-04-29,2015-05-06,33.53,33.22,5,-0.9245451834178464,stop,random,0.16393599104547185
FOX,2015-06-11,2015-06-12,32.88,32.66,1,-0.6690997566910162,stop,random,-0.11064717145071734
FOX,2015-10-14,2015-12-31,28.9,27.25,54,-5.709342560553631,stop,random,-6.598293353898154
FOX,2016-02-22,2016-05-18,27.0,28.73,61,6.407407407407417,hold_limit,random,-1.2663062118776214
FOX,2016-12-06,2017-03-07,27.5,30.02,61,9.163636363636352,hold_limit,random,4.009217022113121
FOX,2017-05-01,2017-05-04,29.95,28.25,3,-5.6761268781302165,stop,random,-5.545272834938619
FOX,2017-09-01,2017-09-06,27.16,26.14,2,-3.755522827687774,stop,random,-3.3942838689749233
FOX,2017-10-16,2017-10-25,25.92,25.45,7,-1.8132716049382824,stop,random,-1.751342611861495
FOXA,2014-05-09,2014-07-30,34.24,32.25,56,-5.811915887850471,stop,signal,-10.432182230541219
FOXA,2014-03-04,2014-03-14,33.36,31.99,8,-4.10671462829737,stop,random,-2.415549675778339
FOXA,2014-05-15,2014-07-18,34.22,33.05,44,-3.419053185271781,stop,random,-8.98322982259212
FOXA,2014-07-29,2014-07-30,32.56,32.25,1,-0.952088452088462,stop,random,-0.9639471855645732
FOXA,2015-02-06,2015-02-09,32.88,33.51,1,1.9160583941605802,stop,random,2.390416681069907
FOXA,2015-05-01,2015-05-06,34.15,33.97,3,-0.5270863836017603,stop,random,0.7542165626193809
FOXA,2015-09-03,2015-09-04,27.04,26.3,1,-2.736686390532539,stop,random,-1.2224939484503539
FOXA,2015-10-27,2015-12-10,30.21,27.77,31,-8.076795762992395,stop,random,-6.9897892044700765
FOXA,2016-03-03,2016-05-31,27.64,29.09,61,5.246020260492035,hold_limit,random,-1.5022671875837057
FOXA,2016-09-13,2016-09-14,23.7,23.75,1,0.21097046413502962,stop,random,0.38830837270882324
FTI,2013-04-25,2013-07-23,53.33,57.61,61,8.025501593849626,hold_limit,signal,0.4814911746074726
FTI,2014-03-06,2014-06-03,50.98,57.91,61,13.593566104354649,hold_limit,random,11.508773602059508
FTI,2014-09-10,2014-09-11,57.14,56.95,1,-0.3325166258312917,stop,random,-0.4679629810084629
FTI,2014-10-16,2014-12-01,48.29,46.83,31,-3.0234002899151013,stop,random,-14.157592447607904
FTI,2015-03-20,2015-06-17,36.65,42.96,61,17.21691678035471,hold_limit,random,18.053803073106845
FTI,2015-12-29,2016-01-04,29.45,28.88,3,-1.9354838709677469,stop,random,0.931716058865173
FTI,2016-01-19,2016-01-20,24.49,23.34,1,-4.695794201714976,stop,random,-3.654538524627393
FTI,2016-09-16,2016-12-13,27.35,35.88,61,31.18829981718465,hold_limit,random,23.775462197125297
FTI,2017-02-03,2017-02-07,32.56,31.48,2,-3.3169533169533194,stop,random,-2.955555217018113
FTI,2017-08-23,2017-08-25,25.45,25.52,2,0.2750491159135615,stop,random,0.039100458095009394
GD,2013-04-25,2013-07-23,71.56,84.45,61,18.012856344326433,hold_limit,signal,10.468845925084281
GD,2013-08-16,2013-11-12,83.48,86.76,61,3.929084810733108,hold_limit,random,-3.946157117775484
GD,2014-06-10,2014-09-05,120.55,124.73,61,3.4674408958938363,hold_limit,random,0.26998744245705364
GD,2015-08-07,2015-08-26,149.28,141.85,13,-4.977224008574499,stop,random,1.6600035940385283
GD,2015-08-31,2015-09-02,143.76,140.31,2,-2.3998330550918157,stop,random,-1.127373468933579
GD,2015-09-11,2015-09-15,140.25,141.01,2,0.5418894830659493,stop,random,-0.19595245574703934
GD,2016-05-16,2016-06-28,144.06,134.56,30,-6.5944745245036795,stop,random,-5.295123371807797
GD,2017-06-16,2017-09-13,202.37,198.3,61,-2.0111676631911823,hold_limit,random,-3.3740349776252065
GD,2017-11-01,2017-11-02,203.57,201.73,1,-0.9038659920420522,stop,random,-0.8057002845365702
GGP,2016-01-19,2016-01-21,26.79,25.98,2,-3.023516237402013,stop,signal,-2.7379224026955584
GGP,2013-08-30,2013-09-03,19.26,19.4,1,0.7268951194184581,stop,random,0.3155787968949664
GGP,2013-11-12,2014-01-27,20.63,19.59,50,-5.041202132816281,stop,random,-6.6659665229609315
GGP,2014-06-27,2014-09-24,23.39,23.57,61,0.769559640872175,hold_limit,random,0.10652919677720529
GGP,2014-10-08,2015-01-06,23.45,28.85,61,23.027718550106613,hold_limit,random,18.330109270329764
GGP,2015-02-11,2015-05-11,29.58,27.71,61,-6.321839080459757,hold_limit,random,-8.504889940124105
GGP,2015-12-30,2016-01-11,27.44,26.35,7,-3.9723032069970854,stop,random,3.1026549153779337
GGP,2016-10-31,2016-11-01,24.75,25.07,1,1.2929292929293013,stop,random,2.235893328930638
GGP,2017-10-30,2017-10-31,19.93,19.92,1,-0.05017561465127107,stop,random,-0.16884773919024765
GGP,2018-01-11,2018-02-06,23.33,21.45,17,-8.058294042005997,stop,random,-4.604117571638399
GM,2013-03-21,2013-04-08,28.91,27.5,11,-4.87720511933587,stop,signal,-5.984235493903944
GM,2013-09-19,2013-12-16,37.84,40.56,61,7.188160676532762,hold_limit,random,3.500638496150832
GM,2014-05-07,2014-05-20,34.96,34.16,9,-2.2883295194508158,stop,random,-1.9628293631111293
GM,2014-07-15,2014-07-28,37.61,35.03,9,-6.859877692103156,stop,random,-7.033913717466323
GM,2014-08-21,2014-09-09,34.62,33.2,12,-4.101675332177912,stop,random,-4.036097949104622
GM,2015-07-27,2015-08-24,30.95,27.3,20,-11.793214862681744,stop,random,-5.03333373707917
GM,2015-10-23,2016-01-08,35.54,30.46,52,-14.293753517163754,stop,random,-6.368600379337996
GM,2016-06-15,2016-06-16,28.98,28.67,1,-1.0697032436162823,stop,random,-1.200702688098021
GOOGL,2013-04-22,2013-07-18,400.7003,459.9545,61,14.7876605033737,hold_limit,signal,5.340005311101992
GOOGL,2013-09-23,2013-10-08,448.5231,433.0927,11,-3.440268739781749,stop,random,-1.2425764445224474
GOOGL,2013-12-27,2014-03-27,560.56,565.9904,61,0.9687455401741207,hold_limit,random,-1.2665593207951797
